net,sta,chan,location,lat,lon,rate
NC,UG0054,none,none,40.41719,-124.12076,
NC,UG0055,none,none,40.20218,-123.70863,
NC,UG0056,none,none,37.47752,-121.65294,
NC,UG0059,none,none,37.04134,-121.6319,
NC,UG0062,none,none,36.66743,-121.52033,
NC,UG0065,none,none,36.40713,-121.73056,
NC,UG0067,none,none,36.0898,-121.1636,
NC,UG0069,none,none,36.02466,-120.88924,
NC,UG0071,none,none,36.95664,-121.58363,
NC,UG0082,none,none,38.93867,-122.6711,
NC,UG0093,none,none,37.45567,-121.49467,
NC,UG1006,none,none,36.93137,-121.66176,
NC,UG1009,none,none,36.41385,-121.25515,
NC,UG1011,none,none,37.54026,-121.88758,
NC,UG1015,none,none,37.81778,-121.6413,
CE,UG520,none,none,34.15967,-118.53525,
CE,UG521,none,none,34.04661,-118.52452,
CE,UG522,none,none,34.06244,-118.31679,
CE,UG523,none,none,34.07553,-118.21761,
CE,UG524,none,none,34.16399,-118.25687,
CE,UG526,none,none,34.03042,-118.20837,
CE,UG528,none,none,33.92395,-118.32905,
CE,UG530,none,none,33.7939,-118.31806,
CE,UG540,none,none,34.23073,-118.2533,
CE,UG542,none,none,34.02493,-117.8649,
CE,UG543,none,none,34.1341,-117.91211,
CE,UG545,none,none,34.05754,-117.69803,
CE,UG550,none,none,34.1244,-117.54149,
CE,UG551,none,none,33.97458,-117.48733,
CE,UG553,none,none,33.92751,-117.80342,
CE,UG556,none,none,34.00273,-117.81415,
CI,APL,none,none,35.34149,-116.87464,
CI,FMP,none,none,33.71264,-118.29381,
CI,NS502,none,none,35.21836,-120.37135,
CI,NS505,none,none,35.0676,-120.19575,
CI,NS507,none,none,34.79653,-120.13332,
CI,NS508,none,none,34.48957,-120.34383,
CI,NS509,none,none,35.05867,-119.9004,
CI,NS514,none,none,34.4244,-119.61446,
CI,NS516,none,none,34.76655,-119.35927,
CI,NS518,none,none,34.38111,-118.33084,
CI,NS519,none,none,34.26825,-119.08961,
CI,NS520,none,none,34.05773,-118.97047,
CI,NS523,none,none,33.87089,-118.01135,
CI,NS532,none,none,33.45479,-117.37286,
CI,NS533,none,none,33.34913,-117.32137,
CI,NS534,none,none,33.20211,-116.9943,
CI,NS535,none,none,33.69002,-116.53667,
CI,NS543,none,none,32.76567,-116.78517,
CI,NS544,none,none,32.59845,-116.49464,
CI,NS546,none,none,32.59008,-116.77578,
CI,NS548,none,none,33.27316,-117.17459,
CI,NS551,none,none,36.20761,-117.94229,
CI,NS558,none,none,33.1211,-115.5802,
CI,NS564,none,none,35.11195,-116.5006,
CI,NS569,none,none,35.39913,-115.39748,
CI,NS572,none,none,34.99488,-114.88855,
CI,NS575,none,none,32.87348,-114.6331,
CI,UG501,none,none,35.43369,-119.96018,
CI,UG512,none,none,34.43559,-118.53027,
CI,UG558,none,none,33.41528,-117.59063,
NP,UG504,none,none,34.99865,-119.49247,
NP,UG566,none,none,33.5123,-116.80112,
NP,UG568,none,none,33.56848,-116.51161,
NP,UG570,none,none,33.45958,-116.6442,
NP,UG576,none,none,32.96553,-116.58702,
NP,UG586,none,none,32.666,-115.49591,
NP,UG588,none,none,32.75206,-115.59512,
NP,UG589,none,none,32.9608,-115.32136,
NP,UG590,none,none,32.709,-115.09353,
NP,UG591,none,none,33.15505,-116.16824,
UO,RUCH,none,none,42.2232,-123.04711,
UO,TRIG,none,none,44.19494,-123.54497,
UO,COQI,none,none,43.17547,-124.19194,
UO,YANK/1149 alt,none,none,45.86697,-122.88686,
UW,BABR,none,none,44.62132,-123.78924,
UW,BULL,none,none,45.44589,-122.15589,
GS,MRN,none,none,47.5926,-122.2322,
GS,NEW,none,none,47.5541,-122.1737,
GS,PIE,none,none,47.6327,-122.3803,
GS,RAI,none,none,47.575,-122.2948,
UW,KREP/F05D,none,none,45.8852,-121.4597,
UW,LUMI/A04D,none,none,48.7201,-122.7063,
UW,UPS,none,none,47.26394,-122.48364,
UW,UWFH,none,none,48.54593,-123.01324,
UW,KDK,none,none,47.5952,-122.33223,
UO,BUCK,none,none,44.19731,-122.98619,
UO,DBO,none,none,43.11901,-123.24395,
UO,HAPY/1299 alt,none,none,45.47709,-122.54873,
UO,VERN/1211 alt,none,none,45.85294,-123.22459,
GS,MAC,none,none,47.2467,-122.5318,
UW,BOW,none,none,46.47483,-123.2293,
UW,JCW,none,none,48.19533,-121.92746,
UO,MARQ,none,none,45.065917,-121.668535,
UW,HBO,none,none,43.84463,-122.31817,
UW,JEDS,none,none,43.75157,-124.04905,
GS,UPL,none,none,47.2145,-122.5461,
UW,BERY/B05D,none,none,48.26408,-122.09594,
UW,RVW,none,none,46.14794,-122.74347,
CE,UG544,none,none,34.12164,-117.7386,
CE,UG562,none,none,32.9156,-117.14209,
CE,UG563,none,none,32.87931,-117.22917,
CE,UG564,none,none,32.83982,-116.97502,
CE,UG578,none,none,32.57672,-117.08536,
CE,UG579,none,none,32.67029,-117.07732,
CE,UG580,none,none,32.73753,-117.07951,
CE,UG581,none,none,32.70963,-117.15803,
CE,UG582,none,none,32.749,-117.24162,
CE,UG585,none,none,32.95712,-117.04327,
CI,LMH,none,none,33.744,-117.391,
CI,NCH,none,none,34.9427,-119.67395,
CI,NS542,none,none,33.01553,-117.11014,
CI,NS554,none,none,36.20761,-117.43332,
CI,NS568,none,none,34.59064,-115.90643,
CI,NS574,none,none,33.53371,-114.90296,
NP,5491,none,none,32.82288,-116.529307,
NP,UG587,none,none,32.69275,-115.33812,
GS,NOB/1254,none,none,47.6398,-122.3504,
UO,PINE,none,none,43.79211,-120.94066,
UW,HOOD,none,none,45.32226,-121.65093,
UW,RCM,none,none,46.83564,-121.73298,
UW,FINN,none,none,47.7195,-122.2322,
BK,CMSB,none,none,37.87195,-122.25168,
BK,NS0019,none,none,39.46899,-123.33749,
BK,NS0050,none,none,36.0213,-121.2355,
BK,NS2012,none,none,40.2946,-121.8021,
UO,EOLA/DUCK08,none,none,44.94120281,-123.102266,
UW,BBO/1212 alt,none,none,42.88815,-122.6797,
GS,MS5,none,none,47.6396,-122.1246,
UW,FMW,none,none,46.94139,-121.67101,
UW,WAT,none,none,47.69852,-119.95517,
UW,KEYP/1056,none,none,47.24,-122.772,
UW,KIMR,none,none,47.50306,-122.76722,
UW,LCW,none,none,46.67049,-122.70201,
UW,NMRF/1086,none,none,47.437,-122.984,
UW,HOLY,none,none,47.5654,-122.3836,
UW,HUBA,none,none,45.63068,-122.65259,
UW,BSFP,none,none,47.52,-122.29833,
UW,HART,none,none,47.58377,-122.3501,
UW,KCAM,none,none,47.544,-122.3185,
UO,BEER/I02D,none,none,44.10774,-123.8475,
UO,CARM,none,none,44.29507,-122.04087,
UO,CAVE/L02E,none,none,42.1209,-123.5707,
UO,CHIL/K04D,none,none,42.6246,-121.7535,
UO,DFAZ/J04D,none,none,43.2405,-122.1093,
UO,DRAN/I03D,none,none,43.6972,-123.3487,
UO,FHAC/I05D,none,none,44.3386,-121.3395,
UO,JESE/G05D,none,none,45.2422,-121.3167,
UO,LAIR/J01E,none,none,43.16148,-123.93143,
UO,LEAB,none,none,44.12458,-122.62564,
UO,MINN/G03D,none,none,45.2115,-123.2641,
UO,NATH/I04A,none,none,43.7941,-122.4113,
UO,RAIN/F04D,none,none,46.0829,-123.0108,
UO,ROGE/K02D,none,none,42.6955,-123.6654,
UO,TOOM/J05D,none,none,43.2848,-121.2347,
UO,WLOO/H04D,none,none,44.5234,-122.7377,
UO,WOOD/L04D,none,none,42.218,-122.3046,
UW,BAND,none,none,43.0903,-124.4093,
UW,BROK,none,none,42.0767,-124.2934,
UW,BURN,none,none,43.57293,-119.13133,
UW,CABL,none,none,42.8365,-124.5634,
UW,CHZZ,none,none,45.4865,-123.9781,
UW,CNNB,none,none,45.8881,-123.9605,
UW,COLT,none,none,45.17015,-122.43809,
UW,COOS,none,none,43.39566,-124.25334,
UW,EYES,none,none,45.32942,-123.05774,
UW,FLRE,none,none,43.98809,-124.1094,
UW,JORV,none,none,42.97766,-117.05375,
UW,KEEL,none,none,45.5506,-122.89632,
UW,KFAL,none,none,42.25756,-121.78625,
UW,LANE,none,none,44.05181,-123.23189,
UW,LKVW,none,none,42.22418,-120.35963,
UW,MAUP,none,none,45.1762,-121.07912,
UW,MONO,none,none,44.85343,-123.24097,
UW,NEWO,none,none,44.62392,-124.04622,
UW,ONAB,none,none,44.51466,-124.07487,
UW,PERL,none,none,45.32834,-122.77783,
UW,REED,none,none,43.70128,-124.10751,
UW,ROBC,none,none,45.30951,-123.82289,
UW,RSLG,none,none,45.0223,-123.8575,
UW,SEAS,none,none,45.99742,-123.92576,
UW,SOUA,none,none,42.18375,-122.69519,
UW,TAKO,none,none,43.74334,-124.08247,
UW,TILL,none,none,45.45497,-123.8307,
UW,TOLO,none,none,44.62187,-123.9225,
UW,UMPQ,none,none,43.29089,-123.33188,
UW,WEDR,none,none,42.442,-124.4133,
UW,YACH,none,none,44.315,-124.0966,
UW,BILS,none,none,47.53966,-124.25138,
UW,CORE,none,none,46.9257,-123.916,
UW,LWCK,none,none,46.2778,-124.0536,
UW,MKAH,none,none,48.3707,-124.5891,
UW,OCEN,none,none,46.95247,-124.15949,
UW,OOW2,none,none,47.74919,-124.17544,
UW,PABH,none,none,47.21278,-124.2045,
UW,TAHO,none,none,47.34437,-124.28746,
UW,CCRK,none,none,46.5585,-119.8548,
UW,EPH2,none,none,47.3562,-119.5972,
UW,1031/HURR,none,none,47.97035,-123.49871,
UW,ALCT,none,none,47.6469,-122.0377,
UW,ALKI,none,none,47.5751,-122.4176,
UW,BRKS,none,none,47.75512,-122.28954,
UW,EARN,none,none,47.7409,-122.0438,
UW,EGRN,none,none,47.07234,-122.97418,
UW,EVGW,none,none,48.0075,-122.15338,
UW,GSM,none,none,47.20299,-121.79572,
UW,GTWN,none,none,47.55116,-122.32203,
UW,KITP,none,none,47.675,-122.62972,
UW,KNEL,none,none,47.38052,-122.25193,
UW,LYNC,none,none,47.82555,-122.29384,
UW,MARY,none,none,47.66315,-122.12073,
UW,MBKE,none,none,48.91722,-122.14139,
UW,OHC,none,none,47.33262,-123.15879,
UW,PAYL,none,none,47.19278,-122.31278,
UW,SCC,none,none,47.74965,-122.36105,
UW,SWID,none,none,48.00843,-122.4192,
UW,WISC,none,none,47.60872,-122.17563,
UW,BNG,none,none,47.52547,-122.30166,
UW,CTR,none,none,47.62073,-122.35147,
UW,MEGW,none,none,46.26609,-123.87709,
UW,PCFR,none,none,46.98962,-122.44218,
UW,RRHS,none,none,46.79942,-123.04165,
UW,SVOH,none,none,48.2892,-122.63316,
UW,VVHS,none,none,47.42345,-122.45488,
UW,PIER,none,none,47.5835,-122.34091,
UO,JEFF,none,none,44.73133,-123.01107,
UO,KVCS,none,none,44.69455,-123.43421,
UO,LOST,none,none,42.01606,-121.50374,
UO,NOMA,none,none,45.2117,-122.79795,
UO,ROXY,none,none,42.35312,-122.78681,
UO,WILL,none,none,45.0839,-123.47565,
UW,ALVY,none,none,43.99811,-123.01583,
UW,BEAV,none,none,45.5274,-122.8428,
UW,DREG,none,none,45.5678,-122.715,
UW,LEVE,none,none,45.5893,-122.6434,
UW,LNO,none,none,45.8717,-118.2862,
UW,RBOK,none,none,45.5406,-122.5653,
UW,SAIL,none,none,45.5371,-122.9628,
UW,SNI2,none,none,46.4639,-119.6609,
UW,GBB,none,none,46.60869,-119.62898,
UW,H2O,none,none,46.3956,-119.4241,
UW,MANO,none,none,46.95111,-120.7247,
UW,OT3,none,none,46.6689,-119.2341,
UW,PRO,none,none,46.21252,-119.68681,
UW,WA2,none,none,46.7552,-119.5668,
UW,YPT,none,none,46.0487,-118.9634,
UW,H2E,none,none,46.5578,-119.5345,
UW,BLN,none,none,48.00717,-122.97313,
UW,OCP,none,none,48.29785,-124.6252,
UW,PSNS,none,none,47.55871,-122.64431,
UW,ERW,none,none,48.454,-122.62506,
UW,GRE,none,none,47.6722,-122.3364,
UW,MNWA,none,none,47.56503,-122.53414,
UW,TOLT,none,none,47.6947,-121.6895,
UW,KIMB,none,none,47.5748,-122.3028,
UW,TKCO,none,none,47.53668,-122.30165,
UW,WEL2,none,none,47.9481,-119.85902,
UW,ALST,none,none,46.10881,-123.03414,
UW,BEND,none,none,44.06673,-121.3278,
UW,BRAN,none,none,45.9734,-117.2277,
UW,HEBO,none,none,45.2135,-123.75539,
UW,MRIN,none,none,44.80039,-122.69828,
UW,DOSE,none,none,47.7172,-122.9718,
UW,FORK,none,none,47.9475,-124.5662,
UW,GNW,none,none,47.56413,-122.82498,
UW,LON,none,none,46.7506,-121.8096,
UW,LRIV,none,none,48.0575,-123.504,
UW,LTY,none,none,47.25451,-120.66636,
UW,RADR,none,none,46.42181,-123.79897,
UW,RATT,none,none,47.42546,-121.80254,
UW,SP2,none,none,47.55629,-122.24923,
UW,WISH,none,none,47.11698,-123.77118,
UW,BEVT,none,none,47.92497,-122.27811,
UW,CDMR,none,none,47.42226,-121.75779,
UW,HICC,none,none,47.39012,-122.2979,
UW,KINR,none,none,47.75167,-122.64306,
UW,LAWT,none,none,47.65694,-122.39062,
UW,LEOT,none,none,47.7679,-122.1156,
UW,MBPA,none,none,47.89835,-121.89018,
UW,MPL,none,none,47.46861,-122.18458,
UW,NIHS,none,none,47.74144,-122.22141,
UW,NOWS,none,none,47.6863,-122.25444,
UW,PCEP,none,none,47.1116,-122.29,
UW,RAW,none,none,47.33705,-121.93267,
UW,ROSS,none,none,45.66178,-122.65815,
UW,SEA,none,none,47.65421,-122.30938,
UW,TBPA,none,none,47.25788,-122.36818,
UW,TLW1,none,none,47.69295,-121.68879,
UW,WWHS,none,none,46.04527,-118.31829,
UW,BABE,none,none,47.60583,-122.53528,
UW,SHUK,none,none,48.85284,-121.67695,
BK,NS0109,none,none,35.6095,-120.5601,
BK,NS0131,none,none,41.392,-122.8538,
BK,UG0094,none,none,37.5049,-121.3278,
BK,UG0104,none,none,41.7826,-121.8393,
BK,UG0140,none,none,35.4407,-120.3537,
BK,UG0141,none,none,35.55168,-120.12583,
BK,UG0153,none,none,40.9741,-122.705,
BK,UG0157,none,none,40.1766,-122.7884,
